1666,24.83,430
1667,144.36,208
1668,7.56,762
1669,142.30,926
1670,70.57,587
1671,141.69,971
1672,140.93,841
1673,127.77,794
1674,23.03,1
1675,25.60,202
1676,12.12,54
1677,64.53,676
1678,16.38,122
1679,71.35,802
1680,56.58,883
1681,149.70,419
1682,10.72,94
1683,215.15,604
1684,59.36,287
1685,149.00,677
1686,40.16,355
1687,62.51,871
1688,27.29,109
1689,186.64,287
1690,164.02,111
1691,7.30,376
1692,36.83,147
1693,10.91,754
1694,53.40,378
1695,406.10,885
1696,226.70,722
1697,136.28,212
1698,117.91,173
1699,160.11,941
1700,31.73,258
1701,24.71,351
1702,37.71,389
1703,126.03,762
1704,64.95,195
1705,77.73,511
1706,39.09,555
1707,84.10,486
1708,49.64,782
1709,66.41,624
1710,4.99,445
1711,58.55,277
1712,318.13,976
1713,37.78,303
1714,22.55,32
1715,172.92,573
1716,30.03,137
1717,41.65,663
1718,68.46,722
1719,6.60,359
1720,65.57,761
1721,146.92,645
1722,20.13,698
1723,312.70,584
1724,210.59,519
1725,185.80,310
1726,17.94,92
1727,68.63,352
1728,89.29,46
1729,194.28,120
1730,278.08,472
1731,172.56,638
1732,43.54,41
1733,79.90,745
1734,86.71,967
1735,11.32,314
1736,46.02,125
1737,30.38,462
1738,37.99,283
1739,45.18,708
1740,8.68,429
1741,80.56,514
1742,89.69,671
1743,10.82,458
1744,275.39,869
1745,127.09,360
1746,27.37,419
1747,173.58,230
1748,144.76,281
1749,18.52,476
1750,34.59,870
1751,144.30,561
1752,168.46,587
1753,64.56,853
1754,128.76,375
1755,26.25,116
1756,389.32,133
1757,90.67,149
1758,35.04,991
1759,40.10,996
1760,321.84,621
1761,98.18,732
1762,135.79,350
1763,120.24,294
1764,186.93,118
1765,74.32,942
1766,657.68,376
1767,12.61,753
1768,172.47,215
1769,34.38,580
1770,102.06,714
1771,36.18,482
1772,88.14,746
1773,32.46,111
1774,75.65,645
1775,110.69,438
1776,200.44,389
1777,5.24,629
1778,38.45,266
1779,160.69,12
1780,394.43,261
1781,29.52,680
1782,256.42,65
1783,10.62,643
1784,37.36,766
1785,229.75,862
1786,361.72,542
1787,65.63,456
1788,180.50,949
1789,99.52,837
1790,22.81,568
1791,147.64,69
1792,32.96,227
1793,77.18,832
1794,10.54,234
1795,73.96,548
1796,242.16,185
1797,138.16,588
1798,20.94,39
1799,19.90,881
1800,39.78,584
1801,38.76,576
1802,54.08,406
1803,0.92,207
1804,15.14,381
1805,255.12,272
1806,54.55,447
1807,62.86,833
1808,73.40,703
1809,52.91,718
1810,414.79,749
1811,194.86,19
1812,244.57,164
1813,9.43,347
1814,28.69,611
1815,127.80,969
1816,38.06,20
1817,353.17,915
1818,149.34,876
1819,366.63,386
1820,109.74,143
1821,17.05,339
1822,10.02,237
1823,30.52,295
1824,254.72,381
1825,101.34,926
1826,270.54,944
1827,45.81,515
1828,125.91,511
1829,180.33,393
1830,19.14,130
1831,17.39,810
1832,89.38,361
1833,140.52,145
1834,48.22,759
1835,52.64,512
1836,6.52,627
1837,20.82,712
1838,11.63,483
1839,31.29,284
1840,53.86,964
1841,7.75,86
1842,11.98,418
1843,60.09,185
1844,45.73,910
1845,320.93,498
1846,168.82,462
1847,171.57,831
1848,98.63,887
1849,37.85,445
1850,196.53,447
1851,224.57,65
1852,47.82,926
1853,74.19,893
1854,14.78,420
1855,14.48,916
1856,525.53,885
1857,116.32,314
1858,57.46,164
1859,81.58,817
1860,24.08,101
1861,210.91,11
1862,44.69,549
1863,22.76,936
1864,25.43,397
1865,56.70,502
1866,42.96,752
1867,51.66,871
1868,123.09,899
1869,39.71,638
1870,180.37,352
1871,35.15,667
1872,149.96,3
1873,31.06,131
1874,7.57,766
1875,162.82,734
1876,89.82,411
1877,107.32,538
1878,66.63,285
1879,13.13,92
1880,65.13,215
1881,171.31,825
1882,48.91,463
1883,118.52,508
1884,118.40,924
1885,63.87,256
1886,83.62,330
1887,40.77,443
1888,66.74,963
1889,216.33,16
1890,48.64,658
1891,9.35,21
1892,121.28,180
1893,223.73,248
1894,38.59,948
1895,121.58,123
1896,283.58,347
1897,201.28,406
1898,66.42,5
1899,45.46,471
1900,27.02,148
1901,27.00,535
1902,165.84,557
1903,151.81,516
1904,18.87,361
1905,144.34,864
1906,146.84,779
1907,18.24,329
1908,48.50,129
1909,50.42,321
1910,10.81,319
1911,78.92,380
1912,516.66,916
1913,21.59,557
1914,211.11,541
1915,53.37,417
1916,81.03,372
1917,8.73,927
1918,41.78,469
1919,215.67,601
1920,9.13,282
1921,67.03,423
1922,2.66,863
1923,8.00,53
1924,195.55,502
1925,174.48,79
1926,145.67,82
1927,21.82,6
1928,13.13,384
1929,6.53,650
1930,88.35,807
1931,144.63,254
1932,82.13,967
1933,10.45,998
1934,176.83,722
1935,74.42,876
1936,57.29,72
1937,63.09,756
1938,0.97,563
1939,152.98,497
1940,117.96,526
1941,6.22,223
1942,42.56,770
1943,110.82,388
1944,2.59,536
1945,238.24,582
1946,29.32,103
1947,129.49,777
1948,33.91,327
1949,56.39,346
1950,16.62,841
1951,288.51,805
1952,0.08,278
1953,149.02,812
1954,5.21,230
1955,18.44,537
1956,70.35,555
1957,38.67,440
1958,127.90,387
1959,80.74,198
1960,124.08,460
1961,53.02,765
1962,49.68,110
1963,35.40,670
1964,157.96,550
1965,45.45,803
1966,81.41,728
1967,101.71,382
1968,46.42,928
1969,145.30,320
1970,28.57,274
1971,21.01,905
1972,51.09,651
1973,84.27,807
1974,142.48,478
1975,86.86,758
1976,52.41,440
1977,133.57,621
1978,8.98,239
1979,46.93,587
1980,126.53,973
1981,100.20,264
1982,157.06,714
1983,17.08,307
1984,220.47,540
1985,93.96,403
1986,10.21,352
1987,91.35,603
1988,41.96,601
1989,177.03,291
1990,118.78,378
1991,142.93,525
1992,32.77,425
1993,9.57,893
1994,64.80,316
1995,1.98,207
1996,233.10,390
1997,5.87,786
1998,197.75,10
1999,5.92,609
2000,131.33,28
2001,7.38,693
2002,61.28,482
2003,13.60,250
2004,138.63,28
2005,216.83,466
2006,50.13,215
2007,102.74,514
2008,132.52,39
2009,123.94,604
2010,176.28,868
2011,59.24,35
2012,494.18,984
2013,25.70,563
2014,72.44,421
2015,25.43,870
2016,57.62,858
2017,2.83,389
2018,90.31,998
2019,64.63,939
2020,98.02,979
2021,43.08,689
2022,240.14,204
2023,110.06,608
2024,2.45,67
2025,95.57,595
2026,29.34,540
2027,14.75,843
2028,242.16,652
2029,3.93,169
2030,116.27,820
2031,27.95,231
2032,9.92,644
2033,31.61,513
2034,19.28,246
2035,62.20,855
2036,30.25,872
2037,120.08,642
2038,7.57,176
2039,55.22,147
2040,0.04,839
2041,40.66,111
2042,66.50,996
2043,16.19,993
2044,62.83,777
2045,35.25,601
2046,71.79,276
2047,12.49,329
2048,51.29,123
2049,134.45,699
2050,353.58,200
2051,96.10,150
2052,51.07,383
2053,26.80,540
2054,34.80,487
2055,161.22,799
2056,54.93,221
2057,386.11,322
2058,322.15,424
2059,97.68,133
2060,61.92,639
2061,15.08,235
2062,26.08,495
2063,71.68,34
2064,19.31,506
2065,66.31,282
2066,394.81,558
2067,235.57,836
2068,38.52,30
2069,73.38,221
2070,36.57,433
2071,28.56,772
2072,184.65,671
2073,26.63,904
2074,4.53,397
2075,172.68,536
2076,56.05,416
2077,18.74,145
2078,79.86,846
2079,10.37,214
2080,1.38,410
2081,210.82,495
2082,32.05,455
2083,109.48,881
2084,86.60,564
2085,21.54,349
2086,144.23,240
2087,8.28,327
2088,76.13,895
2089,82.93,287
2090,17.16,933
2091,11.92,546
2092,52.52,441
2093,2.01,324
2094,138.82,228
2095,143.27,792
2096,66.75,912
2097,75.50,945
2098,6.41,972
2099,4.01,856
2100,114.24,242
2101,0.68,968
2102,364.79,201
2103,126.06,324
2104,225.69,413
2105,42.79,94
2106,54.94,433
2107,114.75,311
2108,28.78,976
2109,42.20,510
2110,123.31,462
2111,152.46,467
2112,42.62,419
2113,54.22,574
2114,18.57,73
2115,7.19,53
2116,0.28,436
2117,3.16,126
2118,3.53,600
2119,64.45,343
2120,22.87,497
2121,19.62,922
2122,190.91,555
2123,155.80,399
2124,48.03,698
2125,215.95,858
2126,284.94,131
2127,184.96,934
2128,43.41,894
2129,2.67,837
2130,12.80,470
2131,59.88,344
2132,154.73,597
2133,172.32,27
2134,129.19,136
2135,45.71,367
2136,114.91,72
2137,12.24,600
2138,59.51,347
2139,72.51,960
2140,99.01,464
2141,132.40,436
2142,119.76,284
2143,27.73,151
2144,114.80,491
2145,129.75,146
2146,176.44,290
2147,350.36,426
2148,96.14,461
2149,45.89,27
2150,208.82,34
2151,65.20,790
2152,12.37,897
2153,29.90,347
2154,346.81,589
2155,20.91,338
2156,139.63,917
2157,101.73,227
2158,199.16,150
2159,85.24,946
2160,226.67,363
2161,107.12,978
2162,142.19,974
2163,73.26,632
2164,80.60,751
2165,73.63,647
2166,299.22,283
2167,86.24,414
2168,264.53,76
2169,177.98,914
2170,95.01,194
2171,91.54,934
2172,30.87,312
2173,133.57,972
2174,4.06,250
2175,64.91,405
2176,33.31,590
2177,30.29,597
2178,15.06,636
2179,125.36,473
2180,70.03,884
2181,56.27,221
2182,240.01,391
2183,341.55,33
2184,136.17,229
2185,71.56,160
2186,166.65,185
2187,77.03,261
2188,130.19,611
2189,241.61,692
2190,168.01,228
2191,69.80,190
2192,155.67,288
2193,212.53,881
2194,90.37,859
2195,48.76,286
2196,57.38,315
2197,75.38,121
2198,5.52,102
2199,58.38,662
2200,15.74,63
2201,181.17,117
2202,121.30,189
2203,7.12,373
2204,15.93,651
2205,27.46,679
2206,17.45,168
2207,89.01,811
2208,84.24,349
2209,153.68,635
2210,100.62,896
2211,8.73,976
2212,40.95,84
2213,75.80,612
2214,148.45,757
2215,20.30,673
2216,20.39,311
2217,4.53,10
2218,72.06,648
2219,312.05,431
2220,169.24,28
2221,5.07,659
2222,27.65,729
2223,172.12,116
2224,302.43,536
2225,29.90,333
2226,2.06,109
2227,71.22,996
2228,87.61,234
2229,220.68,222
2230,103.24,433
2231,39.44,806
2232,312.21,972
2233,124.22,766
2234,29.65,842
2235,95.35,912
2236,190.73,369
2237,132.55,143
2238,14.67,959
2239,13.00,320
2240,92.07,241
2241,291.97,764
2242,33.24,715
2243,209.81,968
2244,1.75,350
2245,120.65,385
2246,89.71,992
2247,69.83,892
2248,160.07,96
2249,45.22,47
2250,460.26,917
2251,41.95,134
2252,27.00,205
2253,80.33,860
2254,254.48,68
2255,14.19,760
2256,86.49,975
2257,33.78,125
2258,110.98,228
2259,112.92,928
2260,74.68,68
2261,104.20,775
2262,69.72,890
2263,43.05,239
2264,104.95,536
2265,184.82,301
2266,26.31,221
2267,29.93,982
2268,5.05,793
2269,106.99,141
2270,326.01,568
2271,89.46,705
2272,36.59,699
2273,124.91,857
2274,236.41,999
2275,66.80,120
2276,244.82,942
2277,9.42,547
2278,64.57,725
2279,23.92,83
2280,46.90,85
2281,222.37,264
2282,66.63,42
2283,136.45,528
2284,117.69,334
2285,19.26,574
2286,119.86,546
2287,103.25,250
2288,27.80,951
2289,21.25,542
2290,511.42,484
2291,87.95,20
2292,157.10,900
2293,74.96,780
2294,23.72,437
2295,36.94,933
2296,161.25,406
2297,65.03,610
2298,13.99,992
2299,32.59,447
2300,387.56,418
2301,4.79,281
2302,61.45,307
2303,149.76,79
2304,17.30,165
2305,318.79,278
2306,75.76,681
2307,76.93,808
2308,79.13,834
2309,16.72,825
2310,2.17,829
2311,83.42,388
2312,245.44,799
2313,12.26,990
2314,11.68,396
2315,11.59,469
2316,35.86,7
2317,122.35,214
2318,90.73,890
2319,23.05,692
2320,273.61,332
2321,150.98,876
2322,12.58,215
2323,62.83,534
2324,187.15,274
2325,37.69,510
2326,10.94,150
2327,404.35,724
2328,105.49,551
2329,247.59,291
2330,84.23,837
2331,2.57,293
2332,8.75,686
2333,125.96,659
2334,100.45,576
2335,141.68,363
2336,103.64,396
2337,110.87,245
2338,5.61,646
2339,89.74,856
2340,8.27,668
2341,102.74,651
2342,86.26,461
2343,160.85,632
2344,75.20,241
2345,15.74,106
2346,37.63,686
2347,95.06,889
2348,17.67,86
2349,175.23,797
2350,90.44,362
2351,149.29,211
2352,51.96,798
2353,13.13,815
2354,1.81,921
2355,55.48,499
2356,121.29,528
2357,9.74,690
2358,159.72,210
2359,178.80,110
2360,128.05,595
2361,58.61,988
2362,49.69,470
2363,146.21,718
2364,123.76,468
2365,130.65,665
2366,20.11,606
2367,73.99,676
2368,64.01,678
2369,45.34,295
2370,130.21,423
2371,47.11,73
2372,60.06,626
2373,65.46,394
2374,114.72,837
2375,92.15,630
2376,136.23,361
2377,3.74,129
2378,9.32,916
2379,108.20,179
2380,6.63,291
2381,11.66,560
2382,283.37,270
2383,530.60,863
2384,238.72,494
2385,29.07,272
2386,242.64,899
2387,174.14,417
2388,8.98,111
2389,149.97,633
2390,144.35,353
2391,2.58,828
2392,20.80,434
2393,0.13,652
2394,170.87,187
2395,86.29,355
2396,37.55,400
2397,1072.06,834
2398,328.55,273
2399,60.01,77
2400,267.79,576
2401,8.11,113
2402,70.18,342
2403,83.48,893
2404,16.16,470
2405,54.95,881
2406,18.83,885
2407,333.30,248
2408,3.60,221
2409,81.41,887
2410,51.25,632
2411,130.50,804
2412,32.82,144
2413,181.94,84
2414,42.90,798
2415,9.03,891
2416,106.25,166
2417,61.78,656
2418,36.19,464
2419,28.81,407
2420,8.74,3
2421,89.16,345
2422,62.45,553
2423,134.70,556
2424,36.35,94
2425,11.79,342
2426,32.04,152
2427,40.06,834
2428,55.14,674
2429,85.31,275
2430,76.16,404
2431,152.94,750
2432,159.26,207
2433,131.93,20
2434,85.74,936
2435,317.09,786
2436,177.30,705
2437,26.93,259
2438,81.87,779
2439,199.22,478
2440,50.50,95
2441,3.45,470
2442,111.33,93
2443,62.58,338
2444,375.44,317
2445,198.16,975
2446,17.68,679
2447,132.13,577
2448,163.18,452
2449,26.76,424
2450,520.80,504
2451,64.42,150
2452,39.68,111
2453,29.29,237
2454,353.30,633
2455,1.71,23
2456,38.33,146
2457,23.09,794
2458,13.88,36
2459,282.35,572
2460,108.55,874
2461,11.01,374
2462,4.34,547
2463,27.19,230
2464,138.09,747
2465,55.73,999
2466,91.05,14
2467,62.24,20
2468,13.57,103
2469,138.15,617
2470,45.81,815
2471,39.42,605
2472,101.56,856
2473,15.31,101
2474,147.66,727
2475,0.69,261
2476,259.34,600
2477,95.88,648
2478,56.96,992
2479,58.91,850
2480,54.08,987
2481,366.10,702
2482,94.63,623
2483,77.44,907
2484,21.81,146
2485,23.08,128
2486,70.45,439
2487,109.23,25
2488,9.24,512
2489,47.27,413
2490,90.66,462
2491,26.10,153
2492,11.83,570
2493,398.65,332
2494,54.01,355
2495,65.98,820
2496,85.38,285
2497,66.07,185
2498,275.60,517
2499,102.41,623
2500,39.63,118
2501,53.89,370
2502,14.18,66
2503,26.95,279
2504,58.30,93
2505,68.08,412
2506,41.14,634
2507,22.15,230
2508,61.43,653
2509,197.02,750
2510,47.75,3
2511,38.99,794
2512,140.63,96
2513,58.76,970
2514,8.17,729
2515,21.27,763
2516,9.83,647
2517,33.76,500
2518,170.82,441
2519,34.55,630
2520,92.98,344
2521,241.33,966
2522,89.13,533
2523,30.10,939
2524,262.18,307
2525,253.48,405
2526,15.54,423
2527,3.08,402
2528,318.95,521
2529,33.43,806
2530,110.13,587
2531,195.64,634
2532,69.18,671
2533,167.76,99
2534,115.86,597
2535,298.21,656
2536,39.98,47
2537,202.10,506
2538,6.73,564
2539,19.64,93
2540,1.58,283
2541,93.86,591
2542,24.47,168
2543,57.04,647
2544,39.21,24
2545,126.04,35
2546,7.13,286
2547,71.76,685
2548,486.24,444
2549,20.98,454
2550,60.21,786
2551,52.06,796
2552,177.16,385
2553,421.15,584
2554,55.54,121
2555,10.83,538
2556,60.93,404
2557,47.65,433
2558,245.36,83
2559,37.91,581
2560,65.56,489
2561,16.92,517
2562,71.11,570
2563,80.84,593
2564,156.98,763
2565,272.36,658
2566,74.31,494
2567,47.11,919
2568,27.03,780
2569,328.98,629
2570,72.35,166
2571,176.01,173
2572,355.80,204
2573,135.27,568
2574,19.40,511
2575,75.34,523
2576,13.02,995
2577,429.61,133
2578,3.02,536
2579,327.81,604
2580,312.32,87
2581,101.63,396
2582,11.07,624
2583,240.20,925
2584,5.05,728
2585,95.94,966
2586,39.36,698
2587,10.30,19
2588,13.46,499
2589,185.05,379
2590,40.48,839
2591,128.37,361
2592,128.78,491
2593,52.45,329
2594,46.03,834
2595,336.03,844
2596,55.58,575
2597,7.31,780
2598,90.87,510
2599,20.56,223
2600,87.81,546
2601,34.04,418
2602,144.23,295
2603,39.24,679
2604,440.02,535
2605,9.57,783
2606,18.87,94
2607,2.58,639
2608,104.51,17
2609,36.18,287
2610,25.17,552
2611,4.50,442
2612,34.43,989
2613,14.32,799
2614,7.84,983
2615,345.87,246
2616,125.72,809
2617,513.89,62
2618,184.48,837
2619,104.64,149
2620,23.94,190
2621,165.00,813
2622,11.52,316
2623,244.07,593
2624,112.03,399
2625,12.01,39
2626,323.39,324
2627,150.48,303
2628,204.96,766
2629,5.82,889
2630,120.98,63
2631,123.28,296
2632,40.51,714
2633,158.33,562
2634,4.34,168
2635,10.05,793
2636,19.58,775
2637,44.50,68
2638,89.06,100
2639,59.65,850
2640,247.34,362
2641,181.08,873
2642,52.81,547
2643,167.52,914
2644,41.26,60
2645,233.17,894
2646,147.26,282
2647,6.89,992
2648,118.24,21
2649,179.21,15
2650,5.15,243
2651,120.10,907
2652,254.74,570
2653,44.58,339
2654,30.03,547
2655,59.28,191
2656,86.72,201
2657,111.84,205
2658,54.22,882
2659,170.79,830
2660,9.56,218
2661,126.10,885
2662,289.19,629
2663,201.64,804
2664,56.90,370
2665,188.50,525
2666,176.57,763
2667,9.35,907
2668,47.95,844
2669,20.37,180
2670,113.39,704
2671,3.17,905
2672,96.41,470
2673,6.59,579
2674,278.73,279
2675,245.63,881
2676,203.08,922
2677,97.61,836
2678,82.27,607
2679,130.28,811
2680,25.62,855
2681,5.35,466
2682,106.45,673
2683,25.94,640
2684,255.98,964
2685,5.28,201
2686,73.74,712
2687,160.44,410
2688,49.59,308
2689,80.12,830
2690,46.00,341
2691,1.94,801
2692,36.71,815
2693,192.15,207
2694,18.01,805
2695,114.18,974
2696,184.39,197
2697,33.79,200
2698,616.66,74
2699,153.05,427
2700,77.81,389
2701,206.79,736
2702,441.17,422
2703,105.85,33
2704,17.59,123
2705,35.47,875
2706,27.17,637
2707,174.13,406
2708,147.84,442
2709,91.86,168
2710,11.61,733
2711,58.84,763
2712,15.29,980
2713,106.65,290
2714,47.34,33
2715,117.57,688
2716,16.61,238
2717,305.45,790
2718,23.89,581
2719,1.84,472
2720,75.04,993
2721,19.74,976
2722,179.10,919
2723,59.23,696
2724,145.06,689
2725,66.81,718
2726,31.92,69
2727,119.03,582
2728,4.13,373
2729,93.28,227
2730,26.72,344
2731,45.59,827
2732,34.33,715
2733,5.27,599
2734,27.68,635
2735,88.51,546
2736,9.91,763
2737,56.66,3
2738,75.39,974
2739,18.54,221
2740,9.98,573
2741,57.81,859
2742,1.94,670
2743,5.92,193
2744,89.44,255
2745,172.48,941
2746,22.97,224
2747,85.70,809
2748,4.56,411
2749,6.26,223
2750,75.97,427
2751,0.78,55
2752,0.51,515
2753,120.59,708
2754,113.95,251
2755,136.60,847
2756,152.73,207
2757,30.81,873
2758,63.72,667
2759,31.07,960
2760,69.96,787
2761,9.81,561
2762,69.92,544
2763,6.13,396
2764,26.28,904
2765,1.53,156
2766,307.88,62
2767,125.91,478
2768,68.22,658
2769,1.60,847
2770,115.11,434
2771,49.95,217
2772,61.31,716
2773,66.76,259
2774,50.81,210
2775,62.59,864
2776,125.82,874
2777,60.86,488
2778,104.04,789
2779,8.12,6
2780,268.66,177
2781,256.92,405
2782,431.00,538
2783,346.25,606
2784,111.69,371
2785,48.33,796
2786,13.02,796
2787,77.50,575
2788,43.99,95
2789,311.46,974
2790,4.95,209
2791,274.69,598
2792,168.15,13
2793,203.13,498
2794,119.77,543
2795,177.69,784
2796,398.75,582
2797,172.21,801
2798,99.96,677
2799,33.88,462
2800,59.80,65
2801,28.14,298
2802,167.65,53
2803,43.10,62
2804,160.68,891
2805,63.35,502
2806,258.33,462
2807,7.18,497
2808,683.31,851
2809,179.92,265
2810,42.90,342
2811,16.82,801
2812,54.31,341
2813,37.67,2
2814,25.12,817
2815,151.41,690
2816,7.65,710
2817,23.38,939
2818,59.40,739
2819,52.82,182
2820,159.60,670
2821,51.93,372
2822,104.16,271
2823,540.40,140
2824,42.31,559
2825,380.16,239
2826,50.63,962
2827,110.54,678
2828,66.82,781
2829,9.29,136
2830,102.56,187
2831,4.05,97
2832,42.19,526
2833,152.08,986
2834,140.70,745
2835,12.65,470
2836,22.02,891
2837,6.13,776
2838,78.96,362
2839,37.94,722
2840,156.59,612
2841,116.09,689
2842,586.37,850
2843,22.34,23
2844,99.10,402
2845,71.84,362
2846,6.90,369
2847,40.18,727
2848,194.31,378
2849,335.40,457
2850,34.30,73
2851,34.25,199
2852,55.06,994
2853,16.58,775
2854,360.24,58
2855,5.33,797
2856,116.25,185
2857,184.71,421
2858,88.85,389
2859,39.89,819
2860,478.27,805
2861,18.80,92
2862,8.41,402
2863,22.84,541
2864,95.17,959
2865,51.75,461
2866,38.67,485
2867,4.68,954
2868,37.57,377
2869,0.77,540
2870,181.49,382
2871,78.08,758
2872,98.40,408
2873,30.45,797
2874,245.10,211
2875,210.69,578
2876,235.05,478
2877,10.65,632
2878,24.99,88
2879,17.65,622
2880,174.76,184
2881,67.56,316
2882,89.89,700
2883,236.86,121
2884,89.82,486
2885,19.48,96
2886,28.11,614
2887,140.33,367
2888,134.05,927
2889,35.36,352
2890,297.56,841
2891,4.83,257
2892,115.43,639
2893,93.95,104
2894,85.78,81
2895,263.61,457
2896,178.93,451
2897,222.50,877
2898,23.92,39
2899,35.13,98
2900,274.67,858
2901,16.83,452
2902,62.51,957
2903,254.87,590
2904,260.62,184
2905,142.60,407
2906,44.49,382
2907,11.87,321
2908,71.83,774
2909,12.97,395
2910,23.51,670
2911,100.89,69
2912,22.62,757
2913,209.31,120
2914,32.41,519
2915,299.43,323
2916,76.77,979
2917,220.63,960
2918,93.80,950
2919,11.78,367
2920,8.14,967
2921,288.32,712
2922,122.44,195
2923,172.32,503
2924,79.94,702
2925,11.52,315
2926,219.86,907
2927,76.57,689
2928,53.64,804
2929,134.72,663
2930,166.18,62
2931,135.58,917
2932,16.42,790
2933,54.27,959
2934,51.49,650
2935,71.92,820
2936,133.44,698
2937,87.19,965
2938,126.72,388
2939,23.80,276
2940,43.56,675
2941,48.91,674
2942,31.96,351
2943,43.32,748
2944,28.51,277
2945,54.00,687
2946,145.42,213
2947,145.87,241
2948,104.65,888
2949,159.75,345
2950,64.18,321
2951,126.27,295
2952,11.88,52
2953,84.10,305
2954,59.01,310
2955,23.28,384
2956,53.39,831
2957,94.71,149
2958,67.00,643
2959,28.51,903
2960,75.93,715
2961,19.59,673
2962,49.63,989
2963,57.75,963
2964,130.33,925
2965,114.66,783
2966,13.37,800
2967,44.49,255
2968,169.77,406
2969,85.59,261
2970,267.05,505
2971,19.99,23
2972,165.80,187
2973,42.30,917
2974,9.73,203
2975,107.99,242
2976,69.61,777
2977,68.06,123
2978,53.35,744
2979,15.33,275
2980,16.97,223
2981,199.09,63
2982,268.11,989
2983,45.22,777
2984,138.62,603
2985,42.00,700
2986,115.75,689
2987,43.74,386
2988,19.14,72
2989,94.65,413
2990,113.40,426
2991,17.51,38
2992,99.46,548
2993,12.16,911
2994,86.48,936
2995,18.66,950
2996,119.06,108
2997,276.41,490
2998,72.55,579
2999,194.38,746
3000,23.92,83
3001,43.21,739
3002,43.50,95
3003,18.65,19
3004,185.45,854
3005,18.74,492
3006,234.11,702
3007,84.88,694
3008,105.92,353
3009,9.14,63
3010,44.64,818
3011,113.86,564
3012,40.63,835
3013,154.85,445
3014,140.98,764
3015,9.32,899
3016,257.96,620
3017,197.74,260
3018,111.06,224
3019,247.85,622
3020,139.77,849
3021,63.58,471
3022,126.64,808
3023,190.78,252
3024,65.16,613
3025,11.51,271
3026,122.52,974
3027,98.19,975
3028,62.31,712
3029,13.61,512
3030,5.18,8
3031,16.20,806
3032,180.71,173
3033,100.48,559
3034,1.60,328
3035,512.89,722
3036,5.11,538
3037,33.32,389
3038,133.30,477
3039,0.00,981
3040,45.34,401
3041,136.01,183
3042,307.67,853
3043,168.06,816
3044,22.10,739
3045,112.55,476
3046,50.24,990
3047,19.24,87
3048,29.02,850
3049,21.50,668
3050,6.92,777
3051,265.54,151
3052,70.74,232
3053,70.00,166
3054,163.93,449
3055,99.19,612
3056,27.82,515
3057,18.69,798
3058,180.23,410
3059,35.42,428
3060,192.25,513
3061,16.44,565
3062,257.92,473
3063,84.08,453
3064,25.74,256
3065,186.57,864
3066,189.12,723
3067,6.40,299
3068,77.97,944
3069,17.44,649
3070,20.86,583
3071,95.86,793
3072,186.18,406
3073,4.13,822
3074,441.61,610
3075,23.90,486
3076,165.40,99
3077,71.39,778
3078,54.27,800
3079,1.08,960
3080,76.88,430
3081,29.37,100
3082,102.50,586
3083,85.39,801
3084,324.06,417
3085,85.07,281
3086,10.15,977
3087,236.33,829
3088,83.09,244
3089,274.71,613
3090,16.62,905
3091,1.42,926
3092,142.38,670
3093,12.86,567
3094,29.59,477
3095,101.78,762
3096,38.25,700
3097,31.08,449
3098,22.49,427
3099,361.78,93
3100,59.11,370
3101,170.06,917
3102,4.47,255
3103,119.15,390
3104,112.96,148
3105,301.21,396
3106,68.16,561
3107,162.63,541
3108,259.01,37
3109,26.25,121
3110,6.51,469
3111,2.72,936
3112,38.12,930
3113,79.73,464
3114,27.49,98
3115,15.74,93
3116,1.93,913
3117,31.95,773
3118,154.94,929
3119,42.95,259
3120,2.95,343
3121,59.75,640
3122,50.99,871
3123,11.25,408
3124,33.51,796
3125,165.08,36
3126,97.79,566
3127,26.88,597
3128,28.40,787
3129,227.30,874
3130,93.89,615
3131,194.34,84
3132,317.88,29
3133,39.07,677
3134,8.19,273
3135,40.71,70
3136,5.61,837
3137,12.60,565
3138,3.62,263
3139,255.45,982
3140,55.24,206
3141,229.77,777
3142,188.25,659
3143,204.52,42
3144,6.43,914
3145,23.53,842
3146,166.68,966
3147,60.31,550
3148,33.09,815
3149,97.24,844
3150,168.44,277
3151,188.26,429
3152,7.36,686
3153,67.70,776
3154,16.25,969
3155,380.60,624
3156,46.21,881
3157,244.93,957
3158,38.39,789
3159,16.82,35
3160,235.17,13
3161,3.64,793
3162,27.34,781
3163,135.31,804
3164,125.31,267
3165,43.32,902
3166,340.89,765
3167,5.74,635
3168,57.36,44
3169,9.52,283
3170,22.89,451
3171,9.14,430
3172,139.74,772
3173,10.14,235
3174,111.54,742
3175,145.90,198
3176,51.36,395
3177,65.73,784
3178,25.11,647
3179,100.90,371
3180,352.22,565
3181,128.02,613
3182,45.64,271
3183,36.87,518
3184,192.31,369
3185,151.31,898
3186,240.05,638
3187,274.90,328
3188,50.76,781
3189,41.80,816
3190,237.45,540
3191,163.63,868
3192,8.30,991
3193,233.18,668
3194,44.09,419
3195,5.02,970
3196,189.10,646
3197,72.73,283
3198,153.63,905
3199,97.61,133
3200,99.37,904
3201,112.06,174
3202,67.98,509
3203,66.33,396
3204,151.88,607
3205,123.91,526
3206,48.75,977
3207,49.54,814
3208,72.37,204
3209,247.88,932
3210,180.12,613
3211,105.33,494
3212,190.44,800
3213,51.05,221
3214,61.46,70
3215,304.36,550
3216,129.52,620
3217,35.69,262
3218,1.60,781
3219,142.57,378
3220,146.84,231
